flood,lulc,Density_River,Density_Road,Distan2river_met,Distan2road_met,aspect,curvature,dem,flowDir,slope,twi,NDVI,rainfall,NDBI,NDWI
0,0.6,0.631866367,0.313125221,0.121512696,0.070581227,0.917913587,0.256707246,0.640416758,0.216659088,0.662131298,0.34132209,0.837148563,0.057111314,,
0,0.6,0.434628975,0.240388462,0.706586176,0.239934217,0.90508102,1,0.860175077,0.111651545,0.436335623,0.126557581,0.708849345,0.063943225,,
0,0.9,0.412785095,0.221915509,0.496924736,0.504315088,0.092095356,0.025528659,0.292438253,0.417126413,0.884479607,0.434258755,0.210390501,0.685362805,,
0,0.8,0.27883071,0.125147872,0.196737875,0.421057382,0.503682885,0.021371952,0.507391461,0.055431034,0.956210128,0.249858928,0.253441941,0.07636499,,
0,0.9,0.646964343,0.334192448,0.154155715,0.319759356,0.685627705,0.194850851,0.24655754,0.054735582,0.549764025,0.298070489,0.155964709,0.020081416,,
0,0.6,0.469643431,0.279452701,0.265806873,0.588088947,0.783851208,0.156889143,0.806112467,0.11096172,0.311512497,0.676864608,0.115741157,0.619414267,,
0,0.9,0.690652104,0.113805008,0.167254795,0.516315334,0.943762928,0.377355681,0.420416067,0.216659088,0.744388282,0.264233819,0.896366871,0.627575004,,
0,0.9,0.606488917,0.364073988,0.414889095,0.444197271,0.766406931,0.571122565,0.560548867,0.115696629,0.616984376,0.019852046,0.433538656,0.086442755,,
0,0.9,0.653389014,0.044543353,0.062719227,0.456492542,0.653281317,0.35899448,0.467530953,0.02397919,0.202237688,0.423910418,0.497782276,0.711383864,,
0,0.9,0.254738195,0.033654263,0.780769952,0.441176086,0.872187298,0.586371523,0.834573654,0.216659088,0.722212264,0.133274712,0.488839851,0.085721372,,
0,0.9,0.462576293,0.238959815,0.514470751,0.490982555,0.146504376,0.589431379,0.646476444,0.27517294,0.51783637,0.140880758,0.523074086,0.085721372,,
0,0.9,0.55862512,0.158784397,0.06484659,0.06585706,0.043377374,0.47609006,0.392346928,0.369531972,0.323433862,0.246940215,0.571153304,0.085721372,,
0,0.8,0.311275297,0.068694496,0.299106386,0.770186616,0.030575381,0.523575196,0.804033564,0.400697523,0.840901115,0.321013928,0.389792055,0.668442107,,
0,0.6,0.040154192,0.13349574,0.530111485,0.147232417,0.759154482,0.341162864,0.214019718,0.113857839,0.317525234,0.203950487,0.403333853,0.62322257,,
0,0.8,0.648249277,0.231517935,0.406513958,0.521815144,0.736393388,0.328338186,0.292788077,0.086102269,0.579085883,0.381074207,0.204212974,0.62322257,,
0,0.6,0.22614841,0.31620767,0.926320581,0.024230905,0.609208923,0.155371613,0.969528256,0.071103011,0.314605994,0.491524048,0.09784075,0.751007092,,
0,0.9,0.670735625,0.270783717,0.258349712,0.066864183,0.423135587,0.372722869,0.495300501,0.001451219,0.449297665,0.541104163,0.540441739,0.751007092,,
0,0.8,0.096691295,0.040639381,0.834369521,0.37586982,0.762746655,0.543387927,0.834780353,0.086102269,0.812894701,0.099073387,0.112708743,0.710822266,,
0,0.9,0.372309669,0.042361515,0.55043166,0.632906956,0.730882278,0.991542186,0.48642288,0.086102269,0.260357294,0.057075021,0.651269903,0.610599218,,
0,0.9,0.366848699,0.164282449,0.220773811,0.055771098,0.899217009,0.055715169,0.220276316,0.216659088,0.345588362,0.356399803,0.518665389,0.65467023,,
0,0.6,0.28878895,0.272981344,0.17498043,0.287890158,0.431226219,0.553444708,0.848228073,0.018936183,0.488251173,0.53987115,0.069211443,0.714738685,,
0,0.6,0.529392869,0.092345368,0.198943394,0.282451697,0.775587222,0.244856777,0.234330005,0.086102269,0.081755696,0.738289519,0.279567034,0.720662387,,
0,0.9,0.450369419,0.150257535,0.755654376,0.170373559,0.127963553,0.530138437,0.205288735,0.649010391,0.113196351,0.774135017,0.228989675,0.269175301,,
0,0.6,0.3678124,0.349678023,0.417019232,0.112329313,0.122022186,0.521386234,0.80174741,0.762351519,0.371679212,0.304669181,0.134015707,0.311396665,,
0,0.9,0.14808866,0.184846949,0.829162407,0.030647295,0.645429013,0.415150261,0.39617614,0.082791934,0.297499255,0.58602725,0.908653622,0.306431006,,
0,0.6,0.120141343,0.37319768,0.243083113,0.031510248,0.754608858,0.104802068,0.810385895,0.086102269,0.535689929,0.393266248,0.086750799,0.376720198,,
0,0.9,0.229360745,0.050869335,0.506270673,0.82046164,0.684218398,0.528866435,0.501117184,0.086102269,1,0.075432852,0.336556993,0.49633445,,
0,0.9,0.361708962,0.282823559,0.915250279,0.044391612,0.879863464,0.137292768,0.420022164,0.182300824,0.293105986,0.069868648,0.216923387,0.624791183,,
0,0.8,0.707356248,0.015432916,0.214089635,0.664156798,0.340375025,0.053477587,0.591734388,0.01026415,0.811006001,0.27462505,0.366972963,0.771441976,,
0,0.9,0.14808866,0.141075045,0.68163218,0.147453804,0.709261556,0.137321696,0.483947035,0.171086388,0.450866337,0.452127507,0.430632601,0.6556075,,
0,0.9,0.356890459,0.064189735,0.509315255,0.725730644,0.940796697,0.870937386,0.574973098,0.184014934,0.766679894,0.348235296,0.33004289,0.407417882,,
0,0.6,0.074526181,0.181706682,0.808292477,0.06045958,0.613969363,0.567023958,0.356262241,0.045153791,0.306493497,0.786073259,0.092716021,0.642275444,,
0,0.9,0.399293286,0.211359754,0.215938366,0.041878943,0.960784115,0.382212385,0.443242015,0.216659088,0.733998119,0.266744622,0.416991954,0.547985096,,
0,0.9,0.359139094,0.116710091,0.126967057,0.02439154,0.937304141,0.430771521,0.224747722,0.271146766,0.145873163,0.268923681,0.171346674,0.547985096,,
0,0.8,0.652425313,0.09658944,0.162188174,0.57956101,0.547017825,0.806646866,0.259420186,0.02082386,0.679014778,0.343323051,0.349555412,0.446712231,,
0,0.6,0.293607453,0.354463795,0.368559159,0.054761183,0.963672016,0.31791129,0.828661159,0.221998924,0.534352945,0.159147928,0.238315539,0.446712231,,
0,0.6,0.348217154,0.239602611,0.377363776,0.214073674,0.726177838,0.443074028,0.729870207,0.086102269,0.558514623,0.010405236,0.715260805,0.455995379,,
0,0.8,0.437198844,0.123511657,0.488257067,0.074129921,0.878235237,0.330666443,0.564838198,0.143971228,0.907901856,0.475185749,0.37273916,0.455995379,,
0,0.9,0.53132027,0.060785617,0.825573899,0.59056418,0.943109717,0.427078885,0.398880427,0.216659088,0.311802891,0.150174696,0.890348715,0.455995379,,
0,0.8,0.040475426,0.255497216,0.855909536,0.220897135,0.454118651,0.027092134,0.309936049,0.02082386,0.961238442,0.037681825,0.963649355,0.455995379,,
0,0.8,0.398972053,0.139121719,0.72663509,0.345268587,0.798702538,0.156352629,0.902517034,0.089194364,0.901425642,0.646122787,0.685491047,0.423491622,,
0,0.9,0.078059749,0.223147644,0.368707596,0.209147724,0.775138878,0.133409423,0.452704059,0.206663826,0.838414855,0.156633308,0.929611298,0.344464306,,
0,0.9,0.501766784,0.173834663,0.159420206,0.067107613,0.125180311,0.351995731,0.263940682,1,0.200661789,0.158284858,0.182016757,0.334765854,,
0,0.6,0.469000964,0.215897625,0.683750548,0.427754675,0.769118834,0.116980839,0.660043574,0.411735778,0.117531231,0.531029382,0.320953806,0.344464306,,
0,0.8,0.066174109,0.00900674,0.991728519,0.397234935,0.555768624,0.834173293,0.965703109,0.02082386,0.563741302,0.010070861,0.764346907,0.344464306,,
0,0.6,0.38869258,0.429898507,0.404308719,0.028410313,0.841841515,0.470889982,0.210830234,0.200005195,0.104752161,0.274773744,0.37453512,0.344464306,,
0,0.9,0.531962737,0.305841953,0.801396027,0.191803663,0.930895997,0.466371912,0.406770606,0.198618729,0.346621889,0.136923586,0.726979133,0.344464306,,
0,0.6,0.347253453,0.308141309,0.513116009,0.035429777,0.753061882,0.378259149,0.785172535,0.138150821,0.279461086,0.437773146,0.679104441,0.344464306,,
0,0.6,0.26790877,0.421959716,0.614160407,0.209840302,0.620192465,0.233166508,0.52401653,0.024874338,0.507549824,0.175597832,0.328339327,0.344464306,,
0,0.6,0.246707356,0.070547291,0.125106753,0.490613473,0.640146979,0.26022157,0.310919268,0.043821298,0.25122626,0.518403432,0.249227335,0.344464306,,
0,0.6,0.297141022,0.49643196,0.372424029,0.022149844,0.557343912,0.28763836,0.316043464,0.13588716,0.175992766,0.335837662,0.511670516,0.344464306,,
0,0.6,0.722454224,0.160137165,0.063410217,0.366624333,0.739110509,0.06024977,0.365622514,0.216659088,0.26442317,0.413300518,0.083094751,0.344464306,,
0,0.9,0.285897848,0.081247787,0.633565241,0.026562014,0.989297081,0.153260198,0.459521955,0.248771932,0.312629256,0.426082848,0.053901764,0.344464306,,
0,0.9,0.334725345,0.063352909,0.22813505,0.256265963,0.682128958,0.390520695,0.396430784,0.064934128,0.987888447,0.114890005,0.350286621,0.344464306,,
0,0.6,0.729521362,0.313807796,0.61178193,0.424865476,0.395919025,0.29166732,0.20481439,0.019227036,0.551139016,0.312126585,0.637956536,0.344464306,,
0,0.9,0.377449406,0.178348656,0.551022384,0.089780565,0.053451221,0.238112307,0.329566712,0.865813566,0.270631635,0.216443063,0.81326491,0.344464306,,
0,0.8,0.284934147,0.046476552,0.662740391,0.405954745,0.762983313,0.358926413,0.324299016,0.176656564,0.837291909,0.06021769,0.140272919,0.344464306,,
0,0.6,0.528750402,0.201693601,0.17213781,0.268567236,0.831759042,0.620142977,0.223835987,0.128028919,0.2293836,0.362126165,0.359717974,0.344464306,,
0,0.9,0.494699647,0.10511157,0.265545979,0.304365895,0.017532172,0.801827721,0.392976416,0.565849671,0.920501723,0.446002908,0.426069845,0.344464306,,
0,0.9,0.348859621,0.187613361,0.062342192,0.640130474,0.680701007,0.320416035,0.61288307,0.083593777,0.853708713,0.039171088,0.502267623,0.310339081,,
0,0.8,0.134275618,0.082402115,0.82175762,0.912036021,0.585023287,0.095382929,0.803281904,0.085035876,0.978821968,0.491636349,0.301873673,0.339390929,,
0,0.9,0.522968198,0.346860186,0.274194257,0.10403722,0.718165606,0.841783429,0.563347861,0.087956313,0.776830479,0.571605984,0.674797627,0.339390929,,
0,0.6,0.298425956,0.388199903,0.755198331,0.135198784,0.510542781,0.563826509,0.980633629,0.034929232,0.197459103,0.277177688,0.229221901,0.339390929,,
0,0.8,0.032444587,0.101171891,0.681923619,0.837228124,0.888809462,0.213953983,0.991638375,0.216659088,0.851770618,0.281488064,0.086498652,0.310339081,,
0,0.9,0.278188243,0.238481195,0.91148164,0.04345972,0.774328939,0.48694906,0.328559461,0.175109715,0.820801069,0.073459437,0.226087603,0.310339081,,
0,0.9,0.213941535,0.371761462,0.635057688,0.173682568,0.320485624,0.408547517,0.377684075,0.010448769,0.184952376,0.210271419,0.238111961,0.310339081,,
0,0.9,0.352714423,0.212825239,0.130787034,0.441666509,0.72267123,0.625718882,0.644353541,0.086102269,0.720689926,0.233443457,0.464130693,0.302156097,,
0,0.9,0.695791841,0.126279189,0.067024268,0.300545196,0.885257358,0.850258138,0.353117052,0.216659088,0.974317758,0.420273176,0.242964431,0.310339081,,
0,0.9,0.212335368,0.022407728,0.564372017,0.035791589,0.720856779,0.489391572,0.266559771,0.086102269,0.976589779,0.038609945,0.504357091,0.310339081,,
0,0.6,0.405396723,0.490725509,0.759257456,0.050532965,0.936934893,0.390886555,0.601048768,0.216659088,0.359119074,0.251803558,0.11947063,0.347706551,,
0,0.6,0.463861227,0.36280145,0.738558634,0.101035189,0.223835601,0.048620397,0.474820729,0.72334301,0.555311812,0.506242832,0.063788842,0.347706551,,
0,0.9,0.420173466,0.033641107,0.811619811,0.523711963,0.671053173,0.55418202,0.286970763,0.0593889,0.619289768,0.177766109,0.211161933,0.347706551,,
0,0.6,0.239961452,0.133605998,0.841390673,0.064742845,0.11918218,0.071091874,0.224310293,0.961924871,0.111196001,0.737011781,0.203956083,0.347706551,,
0,0.6,0.245743656,0.353126745,0.879603956,0.065062824,0.878459096,0.524673506,0.277216883,0.211152443,0.205479317,0.181041791,0.094247691,0.347706551,,
0,0.8,0.663347253,0.091507757,0.239574442,0.662093912,0.495101962,0.291108563,0.300951034,0.02082386,0.865571518,0.384341144,0.179013182,0.347706551,,
0,0.8,0.673305493,0.237416294,0.345693462,0.43210653,0.495981466,0.867717694,0.382212147,0.02082386,0.925551235,0.132924552,0.409721408,0.347706551,,
0,0.9,0.37327337,0.046129644,0.236537342,0.305998271,0.824434593,0.298244175,0.274716394,0.211908132,0.199851008,0.783437259,0.053208121,0.347706551,,
0,0.8,0.607452618,0.289222003,0.063573675,0.151926738,0.397212647,0.085357993,0.509047851,0.006268573,0.781329955,0.309972829,0.345299445,0.302156097,,
0,0.6,0.50048185,0.105411739,0.083493528,0.023559571,0.200323906,0.239614887,0.282023631,0.790024196,0.14685054,0.481608226,0.048720497,0.347706551,,
0,0.6,0.315451333,0.163771435,0.349498279,0.269715217,0.919367903,0.121913631,0.269235271,0.339848915,0.207138695,0.343239302,0.109756963,0.347706551,,
0,0.6,0.457436556,0.130915419,0.428943617,0.143253024,0.188064133,0.049938709,0.771759699,0.507547047,0.539254273,0.734885184,0.772563055,0.347706551,,
0,0.9,0.31063283,0.114160133,0.072788002,0.436308601,0.747400026,0.304268592,0.405894643,0.187783921,0.821223825,0.268307755,0.064749243,0.302156097,,
0,0.9,0.609058786,0.040107709,0.169184582,0.4260079,0.439389685,0.120424179,0.482337722,0.011201471,0.500895358,0.293812111,0.208435549,0.302156097,,
0,0.9,0.328943142,0.011149468,0.265780195,0.691744988,0.795394884,0.442491083,0.390441931,0.407898825,0.478907455,0.805216912,0.046368445,0.302156097,,
0,0.8,0.625120463,0.224357517,0.204764884,0.237732377,0.928781235,0.60730894,0.768825432,0.260290823,0.782860573,0.41640406,0.871520351,0.347706551,,
0,0.8,0.22165114,0.104856248,0.401628099,0.038271333,0.910203473,0.12489047,0.221609577,0.203761016,0.707334509,0.281760356,0.939262165,0.244878229,,
0,0.8,0.202698362,0.127145293,1,0.655225699,0.560742626,0.16873244,0.255891986,0.58576303,0.103297619,0.511009298,0.261252262,0.29467967,,
0,0.6,0.229039512,0.347002596,0.938605061,0.370399236,0.449473898,0.287549751,0.838338899,0.022026646,0.619684477,0.651730684,0.238382133,0.286236417,,
0,0.9,0.392868615,0.266339925,0.105792475,0.450162297,0.414810105,0.035487594,0.382473736,0.02082386,0.599450198,0.521596784,0.722656192,0.408483149,,
0,0.9,0.690330871,0.29366066,0.91592283,0.048798735,0.507274223,0.038336563,0.274389615,0.047857457,0.104010846,0.802543281,0.123866995,0.283835058,,
0,0.6,0.061998073,0.134676693,0.489606821,0.589856285,0.50644404,0.170776152,0.877101395,0.701765095,0.418985905,0.306566044,0.333742006,0.388847423,,
0,0.8,0.171859942,0.017807516,0.935388586,0.217732273,0.844939292,0.162524971,0.429648209,0.194948555,0.995313304,0.195587584,0.373009711,0.554156561,,
0,0.9,0.579826534,0.105462506,0.119495211,0.175390031,0.563400965,0.558437789,0.312327171,0.07155483,0.694227788,0.039881957,0.567673892,0.90595433,,
0,0.8,0.450369419,0.064272296,0.587699505,0.73748252,0.667479366,0.278926996,0.7907092,0.071241799,0.76766245,0.493375154,0.642944661,0.921413379,,
0,0.9,0.267587536,0.239460743,0.308823992,0.055943747,0.637268886,0.810434796,0.331256171,0.064633734,0.460376625,0.196158992,0.719109427,0.906484232,,
0,0.6,0.166398972,0.117361068,0.410697869,0.691312026,0.800154628,0.481901768,0.904080335,0.092201841,0.952341144,0.448827658,0.250544233,0.801143264,,
0,0.8,0.200449727,0.001665274,0.417965904,0.150294884,0.969285316,0.651774453,0.484034916,0.216659088,0.549011385,0.464220092,0.222662074,0.824955301,,
0,0.9,0.639254738,0.120108485,0.218637593,0.498068554,0.082685815,0.135878918,0.327646207,0.996554782,0.647709866,0.294269027,0.450025974,0.801143264,,
0,0.9,0.054609701,0.110162278,0.931375138,0.022272779,0.961655062,0.113592316,0.490358835,0.312275189,0.198875678,0.680219756,0.309768422,0.801143264,,
0,0.9,0.437841311,0.189068413,0.818020983,0.28601685,0.737282353,0.490366267,0.245819435,0.116298333,0.154612523,0.25490501,0.19692023,0.82002452,,
0,0.6,0.359460328,0.174049686,0.156005469,0.054346559,0.158376848,0.03309759,0.272470471,0.006594019,0.581626759,0.363623371,0.170548491,0.249742591,,
0,0.6,0.551557983,0.145795474,0.08221868,0.179378558,0.859001551,0.382541416,0.706973702,0.216659088,0.580901773,0.240460376,0.418308473,0.82002452,,
0,0.9,0.666238355,0.131413046,0.200921647,0.462002686,0.727815318,0.895996626,0.442549231,0.088147293,0.740827292,0.023754641,0.076834693,0.82002452,,
0,0.9,0.624156762,0.225853884,0.244825019,0.319053131,0.863108154,0.530300218,0.42569939,0.21077059,0.794742406,0.145157991,0.512903555,0.173933373,,
0,0.9,0.524895599,0.174216077,0.958062074,0.031950256,0.092643594,0.669925983,0.380489975,0.100092066,0.484877011,0.370649807,0.540952864,0.624791183,,
0,0.6,0.434628975,0.238256698,0.658139694,0.417295579,0.884853049,0.200180864,0.855862267,0.200690741,0.332663319,0.392590225,0.879191791,0.743605826,,
0,0.9,0.724702859,0.105145326,0.079411298,0.37781528,0.349750792,0.056700074,0.402285389,0.883176987,0.132161128,0.459287471,0.04560612,0.771441976,,
0,0.9,0.25248956,0.101357878,0.561070128,0.035736575,0.648682476,0.214627482,0.552612518,0.057594667,0.362601098,0.158264946,0.182376291,0.547985096,,
0,0.9,0.124638612,0.07031737,0.552441747,0.058791285,0.717871139,0.503928622,0.396117619,0.138153437,0.219418049,0.253872328,0.086491821,0.547985096,,
0,0.8,0.48955991,0.224169764,0.298497644,0.187992358,0.929541158,0.115867821,0.827799087,0.216659088,0.722943267,0.101904817,0.474704016,0.221337692,,
0,0.9,0.462255059,0.076713471,0.081517447,0.333990719,0.454463065,0.252319961,0.549407545,0.02082386,0.749988074,0.154107804,0.124166385,0.855609878,,
0,0.6,0.212656601,0.011889146,0.183660822,0.579762148,0.213786832,0.5375434,0.2415538,0.134182122,0.098772438,0.719356049,0.137595675,0.90595433,,
0,0.9,0.345968519,0.312054422,0.089198246,0.833895055,0.097582396,0.302572508,0.356826223,0.024893504,0.528093725,0.226322595,0.338192254,0.823017251,,
0,0.6,0.573723097,0.121813574,0.512302222,0.036111072,0.443933709,0.734406726,0.799868733,0.013878921,0.452338541,0.539381168,0.178272106,0.879609671,,
0,0.8,0.448763251,0.041809589,0.471241471,0.230302608,0.597348938,0.191313432,0.853965596,0.019094029,0.436606845,0.443059487,0.993916958,0.824955301,,
0,0.8,0.081272085,0.076353314,0.797688813,0.945026532,0.886010603,0.110448835,0.763741467,0.200936537,0.595512642,0.249824546,0.252417792,0.824955301,,
0,0.9,0.211050434,0.039471596,0.075089541,0.865542788,0.679970023,0.557656234,0.376788184,0.086102269,0.893794931,0.149877539,0.480512143,0.783711153,,
0,0.9,0.37873434,0.270173282,0.655713802,0.103809819,0.461960451,0.374787367,0.385151308,1,0.799485992,0.551235766,0.270767284,0.712293119,,
0,0.9,0.568262127,0.064828538,0.223115326,0.248909859,0.527537324,0.016184272,0.366584937,0.074373108,0.231904265,0.229505552,0.426135301,0.806598065,,
0,0.9,0.480565371,0.10415665,0.616520276,0.317207196,0.083473599,0.453863381,0.33933545,0.19352816,0.91243998,0.233620239,0.070254185,0.084395694,,
0,0.6,0.67394796,0.069651966,0.10965338,0.235721133,0.334980018,0.382629052,0.717705218,0.012076511,0.617129356,0.20101715,0.325992019,0.170326087,,
0,0.6,0.345004819,0.291786514,0.340113278,0.625044485,0.61481631,0.402951556,0.465660564,0.086102269,0.075104166,0.416177653,0.510014954,0.795580266,,
0,0.6,0.159331834,0.137270182,0.100940524,0.199675149,0.487300162,0.41528129,0.799818775,0.02082386,0.968377185,0.644167995,0.372828711,0.798946777,,
0,0.9,0.612913588,0.084209661,0.196536699,0.099606475,0.798198265,0.442437359,0.444318679,0.203919717,0.895604561,0.033774974,0.038681257,0.091142435,,
0,0.9,0.18888532,0.074051039,0.79543347,0.118142559,0.856814999,0.132693868,0.459392325,0.216659088,0.705775549,0.2931023,0.213992287,0.780926,,
0,0.6,0.403469322,0.399543009,0.815213475,0.105814161,0.637391528,0.571906551,0.923386882,0.065990545,0.270077412,0.513758295,0.82628363,0.780926,,
0,0.9,0.306778028,0.311907823,0.298943993,0.759042953,0.971910264,0.465118871,0.413150245,0.250032489,0.730336469,0.20227477,0.26348156,0.786966016,,
0,0.6,0.230966913,0.221104926,0.701768189,0.649345064,0.382644376,0.408981808,0.890058768,0.017369118,0.692907955,0.307982313,0.580538363,0.735493806,,
0,0.8,0.387407645,0.079943627,0.523248494,0.643408482,0.476717381,0.220002346,0.280041428,0.021434482,0.828035935,0.421784208,0.917327013,0.780926,,
0,0.8,0.265338901,0.297831887,0.869615004,0.227999652,0.787136184,0.199257826,0.780844493,0.186121045,0.385171131,0.458060596,0.096922848,0.780926,,
0,0.6,0.487311275,0.266644214,0.547503429,0.125704328,0.103454268,0.61993671,0.443547249,0.009223514,0.24323328,0.664606228,0.094037852,0.780926,,
0,0.9,0.222293607,0.0131233,0.158561709,0.369073498,0.923935788,0.260230322,0.403205786,0.177307776,0.181753582,0.380641356,0.3752872,0.780926,,
0,0.9,0.215547703,0.00893917,0.381294836,0.063594075,0.286160334,0.25566582,0.469356396,0.684562912,0.080194245,0.571464073,0.487991959,0.783655247,,
0,0.9,0.216832637,0.048321257,0.774472241,0.41150938,0.772995248,0.141211848,0.829561589,0.18523859,0.594345724,0.411490628,0.46016501,0.663295716,,
0,0.9,0.272084806,0.165641045,0.604814863,0.269944433,0.996814779,0.227812551,0.390935277,0.255163057,0.223879589,0.577992042,0.385560563,0.663295716,,
0,0.6,0.730806296,0.038624891,0.165154839,0.562078856,0.495161788,0.937474969,0.725036112,0.02082386,0.413911846,0.031791217,0.260656138,0.701789035,,
0,0.8,0.216832637,0.104670676,0.395104943,0.049504106,0.898343836,0.143785754,0.225524144,0.216612429,0.402403079,0.108158791,0.940587222,0.128578573,,
0,0.9,0.22614841,0.085063797,0.314749418,0.299059289,0.841651464,0.175011502,0.376076103,0.199064735,0.598595667,0.620658357,0.172842296,0.081607063,,
0,0.9,0.477674269,0.148431721,0.597065506,0.269336793,0.758034632,0.741309695,0.354117437,0.140741084,0.349083597,0.479573631,0.601646303,0.735362206,,
0,0.9,0.583681336,0.391921374,0.368634036,0.190523721,1,0.494050274,0.448473841,0.272448535,0.213022652,0.205645394,0.093667504,0.690163887,,
0,0.6,0.545775779,0.243003763,0.326123152,0.63397334,0.918345583,0.544450623,0.867348363,0.186495162,0.51466678,0.076907903,0.449292298,0.023650958,,
0,0.9,0.33697398,0.019614138,0.497744127,0.089361655,0.538075097,0.395053958,0.281984584,0.031628421,0.569766315,0.277378715,0.356947953,0.67890434,,
0,0.6,0.720526823,0.303476563,0.15915553,0.057871429,0.22334778,0.593054368,0.658165924,0.017513022,0.30500606,0.249456873,0.878081316,0.684362742,,
0,0.6,0.375843238,0.348301655,0.144043981,0.500441235,0.470577756,0.361338781,0.90128655,0.007162693,0.256241114,0.312073091,0.183617109,0.078947414,,
0,0.9,0.365563765,0.139942712,0.441373873,0.213515092,0.549878318,0.314357219,0.292520293,0.024208302,0.128072245,0.603106054,0.755784885,0.741653169,,
0,0.8,0.636042403,0.00558276,0.138624383,0.468941876,0.957688493,0.363610153,0.576153032,0.216659088,0.966673245,0.362924548,0.13693087,0.122832219,,
0,0.9,0.624477996,0.345810357,0.200607258,0.145376527,0.40096127,0.203613022,0.445688225,0.005871347,0.761891255,0.07359833,0.362227689,0.631242709,,
0,0.8,0.37969804,0.029664833,0.305541635,0.125839251,0.727708884,0.18369418,0.362751819,1,0.437125283,0.263178259,0.450698937,0.29467967,,
0,0.9,0.377449406,0.162884512,0.075727498,0.277921537,0.758422455,0.362259266,0.36064549,0.193808803,0.901617499,0.3154123,0.707725399,0.684362742,,
0,0.6,0.096691295,0.303108755,0.847623875,0.045858815,0.101886249,0.385116537,0.727304193,0.606320784,0.6932721,0.137096525,0.276272227,0.540183589,,
0,0.8,0.245101189,0.159195297,0.926394337,0.217183659,0.910354567,0.058552227,0.983099096,0.126345531,0.715301018,0.195789282,0.261143738,0.540183589,,
0,0.9,0.641824606,0.408666758,0.180526006,0.123306466,0.077288896,0.250395609,0.334570846,0.399614266,0.479677101,0.120210495,0.21289035,0.540183589,,
0,0.9,0.438483778,0.126161048,0.166031439,0.23269225,0.322012009,0.231327726,0.284941128,0.006983587,0.377677512,0.402879213,0.274523888,0.675137225,,
0,0.8,0.115001606,0.124018759,0.771121592,0.420851156,0.77779346,0.672129896,0.315655361,0.190145851,0.961021939,0.163190448,0.891669788,0.697487602,,
0,0.9,0.149052361,0.226055946,0.405716676,0.35451637,0.886318634,0.015749859,0.367498665,0.180435885,0.180245515,0.677003707,0.356800345,0.386423253,,
0,0.6,0.448442017,0.182821784,0.170969771,0.184875758,0.81793991,0.491106375,0.551398844,0.199752146,0.526942583,0.115105812,0.062387515,0.447899202,,
0,0.9,0.410215226,0.092537979,0.255763249,0.499558923,0.330596201,0.584656234,0.214523166,0.813683025,0.198993588,0.32896201,0.51151494,0.82002452,,
0,0.8,0.126566013,0.071690507,0.501944264,0.40920859,0.904720954,0.306072247,0.904034796,0.216659088,0.939288247,0.059931909,0.180169761,0.717358497,,
0,0.6,0.198201092,0.248600845,0.683121545,0.549205119,0.516998717,0.206663397,0.24831649,0.081259613,0.11488098,0.483708257,0.11706906,0.687239995,,
0,0.9,0.17442981,0.017645164,0.938906925,0.226372807,0.88765789,0.468674401,0.251590777,0.436294618,0.100599958,0.618163056,0.199566549,0.665124046,,
0,0.9,0.292964986,0.173523739,0.42696189,0.728014864,0.926103558,0.297554267,0.66905781,0.216659088,0.515642136,0.59020985,0.166085531,0.639922185,,
0,0.9,0.281400578,0.273774293,0.292880582,0.915435839,0.66382702,0.030969524,0.414497614,0.032000467,0.51477538,0.190618285,0.368087232,0.341302737,,
0,0.8,0.128172181,0.133374588,0.73526588,0.399376,0.462356899,0.162696354,0.321108092,0.025215165,0.725368197,0.261763098,0.967357389,0.341302737,,
0,0.9,0.520077096,0.280055196,0.325305667,0.090090811,0.604434432,0.701698698,0.357146767,0.046231,0.685000455,0.067512137,0.474931499,0.653493255,,
0,0.8,0.110183103,0.075305816,0.707924329,0.133419965,0.403031302,0.270759561,0.475144825,0.020770162,0.388154084,0.651365048,0.539564818,0.486428822,,
0,0.6,0.452939287,0.245968176,0.260392305,0.677055743,0.412747518,0.088507551,0.797659292,0.029880761,0.381245056,0.491326477,0.19363434,0.128924591,,
0,0.6,0.200128493,0.03484446,0.575728377,0.87155541,0.525829376,0.53445887,0.676847166,0.02082386,0.833902467,0.504469954,0.263308149,0.118830127,,
0,0.6,0.353678124,0.231801693,0.212816328,0.057002093,0.65726305,0.081226568,0.392149543,0.091711618,0.204379663,0.793205599,0.054536403,0.109889384,,
0,0.8,0.455830389,0.105754573,0.550207308,0.384594719,0.473159295,0.163225696,0.489301152,0.02082386,0.766941454,0.266693037,0.434844361,0.078947414,,
0,0.6,0.67844523,0.158024915,0.473795091,0.333023991,0.890411532,0.231409164,0.695179965,0.19336882,0.466098229,0.595218327,0.852035339,0.101960252,,
0,0.9,0.466752329,0.098914173,0.397214763,0.688198101,0.704874678,0.221647988,0.601114628,0.086102269,0.609486911,0.248267939,0.373062076,0.848651717,,
0,0.9,0.550273049,0.062903614,0.518198701,0.124598842,0.700724945,0.47906155,0.409640946,0.049837255,0.284583796,0.066601762,0.081784493,0.084390694,,
0,0.8,0.247349823,0.019149089,0.911509999,0.955944319,0.108267994,0.400248688,0.898203434,0.205928027,0.692163942,0.513885504,0.928768528,0.084390694,,
0,0.6,0.422100867,0.11756192,0.63957936,0.797529778,0.930512139,0.34809075,0.257012806,0.216659088,0.505333856,0.368707653,0.253965209,0.084390694,,
