flood,lulc,Density_River,Density_Road,Distan2river,Distan2road_met,aspect,curvature,dem,flowDir,slope,twi,NDVI,rainfall
1,0.0,0.0,0.09743839646554879,0.6225419354667476,0.1586158728031219,0.8425705884834048,0.5952380774194233,0.3114754098360656,0.2440944881889764,0.47914940279538365,0.09884444991974013,0.7928991750157759,0.7870218536769116
1,0.0,0.48976377952755906,0.19793987928400505,0.06056726746316612,0.01804654239964107,0.08018769022095043,0.5238095028463804,0.30418943533697634,1.0,0.18313165523270897,0.15563857920038887,0.6761216110049595,0.4634972104135365
1,0.2857142857142857,0.3795275590551181,0.6735485711103069,0.0714236342358646,0.002391642180437005,0.42854504698499096,0.5476190277040613,0.004250151791135397,0.0,0.021457775890022457,0.3579916237546748,0.6845284932725247,0.9276541748850647
1,0.0,0.1368503937007874,0.06142308100199413,0.03081947080389874,0.01870769577106374,0.612974428532421,0.4523809172676871,0.2774741955069824,0.05511811023622047,0.36909645842044464,0.1314466413063209,0.7787617386183007,0.6785449600307023
1,0.42857142857142855,0.3480314960629921,0.27305065514355276,0.20554348565859265,0.00552087158077687,0.5022610070083448,0.7142857017078282,0.013357619914996965,0.0,0.09576310718281715,0.11907705917550084,0.3788064852862091,0.6944319355564096
1,0.2857142857142857,0.20314960629921258,0.0,0.18969839033705535,0.6440933361901913,0.506802389985415,0.47619045313101843,0.5470552519732848,0.023622047244094488,0.4765303626528545,0.11964679966078061,0.46773988482432777,0.26580569449820135
1,0.42857142857142855,0.0478740157480315,0.2715206410719731,0.5300693235479962,0.014721353313719179,0.9754899403502617,0.5476190277040613,0.006071645415907711,0.0,0.05833059122182759,0.18329743486129102,0.2933450029625498,0.7680869988145007
1,0.0,0.25354330708661416,0.22865138163685558,0.25699249890660003,0.1388924311199921,0.15667187982142816,0.3333332819736318,0.1973284760170006,0.0,0.4287692602000763,0.3014693615603735,0.9335813291869076,0.9839493977246774
1,0.0,0.29133858267716534,0.14990487759658538,0.10821705946598098,0.06953931593355854,0.4378866854769426,0.47619045313101843,0.1493624772313297,0.007874015748031496,0.28662532702881816,0.2290430286308343,0.6307443558117007,0.1493516402119604
1,0.0,0.2062992125984252,0.07777144377255668,0.1706176937232681,0.1506530028313727,0.8329122480647689,0.7380952221632491,0.2665452337583485,0.05511811023622047,0.49164421743635844,0.14618584571965673,0.8025351683548547,0.6700384271206509
1,0.2857142857142857,0.305511811023622,0.038926235217911116,0.18472838276714457,0.1473324404079266,0.43635798056666136,0.42857140341565636,0.5719489981785064,0.023622047244094488,0.13053324496875562,0.2177049656677707,0.4549686255423392,0.18387663985765654
1,0.0,0.1289763779527559,0.023219369772273367,0.25520994890641996,0.2513093722243565,0.17487709034926285,0.5714285525617423,0.3582270795385549,1.0,0.3382422293986305,0.1598273273817643,0.7401879588856286,0.4522826853627446
1,0.0,0.11999999999999998,0.0,0.4716251857168504,0.6400244767907041,0.13985251008406904,0.4523809172676871,0.3363691560412872,1.0,0.3439134627620982,0.20433565302729362,0.4227772289055188,0.2741885190649259
1,0.0,0.37165354330708655,0.5496048614980675,0.15338514162823416,0.0,0.0,0.5714285525617423,0.01153612629022465,0.0,0.0,0.32485988915370123,0.4244916211771584,0.8283248723734276
1,0.0,0.012803149606299212,0.1004893072016834,0.38247048104479553,0.0471142982276469,0.8206654320110642,0.6904761878557976,0.5063752276867031,0.49606299212598426,0.5613725459410414,0.1444246743044611,0.7916131875653116,0.17200208566031508
1,0.0,0.0,0.06893005766219511,0.722500834623896,0.038266274257728224,0.47835324432861304,0.5714285525617423,0.5561627200971463,0.0,0.3128311605783803,0.12242037147373601,0.5269093449884923,0.380395626454639
1,0.0,0.0,0.1905223854595542,0.6164064782359852,0.04984523255546882,0.7520040491671902,0.38095235370029445,0.071645415907711,0.05511811023622047,0.23672409675590717,0.2852270663392288,0.8566435429169924,0.7228800863199367
1,0.0,0.0,0.020284758747306425,0.6278398777136177,0.123327172840217,0.837926061629923,0.4523809172676871,0.42987249544626593,0.11811023622047244,0.11159054793750796,0.17434810725384775,0.8040844506163844,0.5113393082771874
1,0.0,0.39370078740157477,0.17570385237786298,0.11249609703135513,0.022318287477303238,0.5807934003458664,0.4047618829602356,0.022465088038858532,0.11811023622047244,0.210311303338958,0.24956089266945386,0.7719509507012738,0.7607701933519022
1,0.0,0.20472440944881887,0.0029598279671183324,0.005764277187269128,0.2669468621286045,0.5572013406206503,0.3571428310437435,0.2956891317547055,0.11811023622047244,0.6791606825006735,0.12748048209434673,0.8188998738578074,0.3462245944636838
1,0.0,0.4913385826771653,0.06832748225538963,0.1329777958763039,0.03139345446033231,0.5004746782754632,0.6666666519924662,0.381906496660595,0.007874015748031496,0.4098942847840494,0.1250203020144926,0.6979465107261369,0.4259859512681027
1,0.42857142857142855,0.7937007874015748,0.6030096598736686,0.0565977374441001,0.005622035970609603,0.326233924872853,0.5476190277040613,0.0024286581663630845,0.023622047244094488,0.021457775890022457,0.25591701206885686,0.6628119663201553,0.9100818030844579
1,0.42857142857142855,0.28976377952755905,0.026814265448537006,0.08731677849015447,0.0535324040994023,0.4378866854769426,0.5714285525617423,0.23193685488767457,0.0,0.07299787296985963,0.2361730765233304,0.5891156080193127,0.4036464170209476
1,0.0,0.23464566929133857,0.27944197654194175,0.002882138593634564,0.007174927013258904,0.9583410846173824,0.4523809172676871,0.01639344262295082,0.007874015748031496,0.1241227136905047,0.31282182626674804,0.9624928958635398,0.8146725328995981
1,0.0,0.25984251968503935,0.39587158214860024,0.2166027404479878,0.0023101489719244495,0.8031595824740322,0.4523809172676871,0.4098360655737705,0.49606299212598426,0.04550137463661169,0.4003729634505038,0.5041820139358414,0.21248354728447807
1,0.0,0.059527559055118105,0.18692219227734008,0.4986100028607552,0.1077260937156363,0.7008484881111212,0.6666666519924662,0.28051001821493626,0.007874015748031496,0.19547322288862923,0.0865947474900644,0.7823222092164593,0.7228800863199367
