flood,Density_River,Density_Road,Distan2river,Distan2road_met,NDVI,aspect,curvature,dem,flowDir,lulc,rainfall,slope,twi,NDBI,NDWI
0,1.33E-04,0,1834.1156,7268.1836,0.33757514,89.356255,-29,1007,1,10,852.90753,19.841146,7.108269,-0.21549636,-0.6725369
0,3.51E-04,6.3307548,3051.6257,30.405588,0.20307437,305.5377,-2,640,32,10,297.7545,1.9973403,7.351536,0.054227155,-0.47420964
0,1.12E-04,7.9593477,1435.0237,21.499998,0.33765155,102.72436,-12,718,1,30,372.5169,7.3415356,6.043419,-0.12596284,-0.6807575
0,1.95E-04,1.6610956,1363.229,21.499998,0.2744566,45,6,214,32,30,316.4177,1.6420193,8.289202,-0.030420711,-0.6088934
0,1.32E-04,3.114748,1295.6984,1148.4545,0.4746005,249.44395,13,217,16,10,995.6307,15.488203,7.396308,-0.31782946,-0.73178333
0,3.39E-04,8.470549,963.81116,21.499998,0.16610876,167.00539,6,569,1,30,417.91104,3.0959876,7.6808176,0.019530285,-0.39844853
0,2.37E-04,0.29652268,729.59845,885.38715,0.32875475,0,20,523,1,10,798.72473,0.4645502,9.147258,-0.2875151,-0.776507
0,1.29E-04,0.17447345,2371.5671,2165.2434,0.48613727,53.24632,35,892,128,10,750.623,21.7881,8.118658,-0.42991385,-0.7680949
0,6.93E-05,0.4273322,3614.2322,1382.1846,0.31803417,76.79891,2,631,1,10,610.224,18.638811,7.6477904,-0.22015712,-0.6954207
0,0,7.5005903,7427.395,60.809933,0.07068129,105.25512,7,761,2,40,325.84613,2.6465178,7.80599,0.11278196,-0.41802576
0,2.66E-04,1.5855173,3217.7769,1518.8357,0.18699695,0,-4,266,64,30,640.2635,4.635463,8.344964,0.11575939,-0.4658626
0,1.24E-04,0.19799134,4390.706,5042.8867,0.16681698,208.49564,-45,500,16,10,319.22922,17.895388,6.7803373,-0.29090154,-0.6468094
0,1.81E-04,2.05064,1793.9297,42.999996,0.18787472,68.96249,11,153,128,40,606.9824,3.2318566,8.74419,0.11466203,-0.40023264
0,2.01E-04,0.47056195,1763.6797,1533.0145,0.17382818,354.17365,6,214,64,30,571.617,11.292312,7.8359923,0.07845994,-0.41108987
0,2.91E-04,1.5003979,1217.6743,296.41135,0.35024258,257.55002,-2,55,16,10,1118.7566,17.728016,7.109109,-0.35011724,-0.69559824
0,5.91E-05,5.421349,5751.7144,188.9699,0.33487743,15.255118,2,358,64,10,445.01953,2.6465178,7.896023,-0.16819029,-0.63361055
0,1.56E-04,1.6588843,3165.7312,920.51733,0.10919302,255.96376,-3,250,8,30,508.7768,3.8251698,7.3571777,0.26311636,-0.30174217
0,1.22E-04,0.6751626,1156.9341,405.28232,0.12939477,214.69516,-3,191,16,40,720.9321,3.6676545,6.894308,0.15720524,-0.2712004
0,1.98E-04,1.975684,1929.2015,897.9249,0.17026886,239.74356,-19,319,8,30,450.41013,6.4267893,6.4640355,0.13596874,-0.46344244
0,3.09E-04,8.9255495,390.6422,60.811176,0.34156543,71.56505,8,17,8,10,1047.2704,0.7344942,8.874974,-0.35228273,-0.72861737
0,1.20E-04,0.6939273,442.60147,3533.7766,0.42236328,290.55603,-4,258,16,10,401.30768,7.8881917,8.180498,-0.33483046,-0.7606635
0,1.88E-04,1.4679621,878.3735,1535.9609,0.35552835,236.68938,-4,355,32,10,335.93158,9.636182,8.361323,-0.19683465,-0.6312443
0,1.72E-04,0.050325558,1360.5972,2676.6655,0.46410328,251.56505,-2,523,16,10,821.5661,0.7344942,9.43564,-0.3751535,-0.78649294
0,1.56E-04,0.87698466,4335.3125,1283.6449,0.2835358,196.92752,-4,288,16,10,531.89545,16.298826,7.8668118,-0.10996564,-0.5336323
0,1.34E-04,0.012270527,1101.261,5524.4644,0.4491316,272.77917,-1,730,32,10,734.7324,22.687819,7.713419,-0.40853173,-0.76957047
0,2.01E-04,4.4776034,1435.019,138.4367,0.3801989,225,-6,67,4,10,998.37427,1.6420193,7.0271997,-0.26153848,-0.71355087
0,1.95E-04,3.4564865,2633.253,923.3918,0.45272946,327.09476,15,309,64,10,858.9011,9.323457,7.9896245,-0.30397728,-0.7333019
0,4.28E-04,2.2240913,2427.1228,304.05588,0.12880999,21.03751,0,208,32,40,429.08197,3.2318566,7.308715,0.016733987,-0.17258464
0,3.19E-04,0.010265583,821.8933,5791.5044,0.4577826,207.38742,19,546,4,10,811.4168,20.754799,7.635267,-0.3771114,-0.7475915
0,2.44E-04,2.1604111,3800.344,257.99997,0.19952282,130.23636,6,387,1,30,289.1997,11.701324,7.3142695,0.049685895,-0.5145631
0,3.59E-05,0.47096503,2680.1,1316.593,0.15686667,270,-32,568,2,10,633.7217,11.458753,7.2019634,-0.09315718,-0.56955254
0,0,1.2717412,8600.099,30.405588,0.14789034,206.56505,4,243,4,30,323.4675,4.147893,8.499383,0.13250959,-0.48667398
0,1.70E-04,4.1521654,1057.9269,296.41135,0.39742228,254.74489,-40,155,16,10,1018.7098,31.001795,7.66054,-0.31748128,-0.71127886
0,1.15E-04,3.3846834,1711.5874,542.7446,0.43501392,107.38697,-16,105,1,10,939.8855,22.810055,7.5669894,-0.30411658,-0.7158852
0,1.59E-05,11.811769,5661.4385,30.405588,0.1301617,74.74488,-16,798,8,50,302.6767,5.2817907,6.2062273,0.15914072,-0.3150497
0,2.86E-04,5.754737,2411.666,315.97006,0.32739738,63.434948,-33,556,8,10,370.17764,1.0386748,6.18682,-0.07475978,-0.6108184
0,6.90E-05,2.65806,2213.2478,465.35544,0.3869891,110.556046,-3,304,1,10,320.20087,3.9628742,8.413865,-0.2168,-0.7225368
0,0,8.426536,6620.1226,56.576008,0.24165301,313.15237,13,769,64,10,308.2077,10.083203,7.965836,0.03432104,-0.52782464
0,3.05E-04,2.7757077,1161.6196,100.165375,0.16986647,54.462322,11,447,64,10,270.22513,3.989838,7.7832837,0.06758807,-0.4878967
0,3.95E-04,1.5693445,1220.0096,152.02794,0.17603774,131.98721,-20,347,4,40,636.05237,6.225406,6.7549853,0.177899,-0.45454547
0,2.32E-04,6.6058245,1436.0042,121.62235,0.20972215,120.96376,-11,644,2,40,406.30988,2.7068136,6.661603,0.05657531,-0.5171856
0,9.09E-05,0.49740914,3588.7495,2317.7046,-0.052002087,-1,0,47,64,80,1090.0627,0,11.859108,-0.08035714,0.7867841
0,1.80E-04,1.5696951,4465.6987,613.77057,0.2720489,110.170654,0,307,2,30,715.839,22.940786,7.529419,-0.039315324,-0.6330018
0,3.72E-05,8.22145,3674.3867,81.66979,0.20264137,155.55605,10,738,8,40,345.08444,2.8044105,8.499397,0.039748482,-0.48782185
0,1.95E-04,0.37139764,3224.6365,3749.573,0.42156982,249.22775,13,445,4,10,780.4993,20.667637,8.027205,-0.29693452,-0.7379679
0,9.13E-06,0.358208,5540.729,653.14526,0.3926055,107.525566,-7,552,2,10,893.2688,32.871014,7.7255616,-0.03433304,-0.58170414
0,8.03E-05,0.7724589,4892.2676,748.23706,0.29157507,141.18861,5,777,4,10,402.69812,25.578255,7.164423,-0.05114428,-0.6001212
0,1.01E-04,2.2872043,3687.137,257.37656,0.41709584,142.76517,5,321,2,40,321.22308,7.2547255,7.653621,-0.249593,-0.762204
0,1.15E-04,3.0158994,2281.2158,188.77557,0.34447032,225,-1,454,32,40,784.56537,2.9538245,7.1264715,-0.13954419,-0.6360505
0,2.03E-04,3.4806104,955.99664,223.47238,0.26491442,241.38954,18,649,16,10,481.90002,5.801021,7.512787,-0.18873827,-0.58421344
0,2.01E-04,3.8270724,420.08487,951.44855,0.2418116,139.08562,-20,599,4,30,478.23935,4.6007166,7.2376666,-0.106640816,-0.58376694
0,2.50E-04,1.0557224,257.99997,473.9722,0.099327184,242.8189,-9,232,8,30,705.89996,9.571257,7.578267,0.13467939,-0.42231947
0,2.61E-05,2.0580814,5111.0073,699.32855,0.18814526,90.93919,13,739,128,30,299.95023,13.8922,7.8851,0.20972644,-0.47475892
0,2.38E-04,1.9388396,180.00728,283.71387,0.1029803,188.1301,5,144,4,40,707.1085,3.2813458,7.3741455,0.21730262,-0.44063818
0,2.18E-04,0.9619787,1955.9502,1003.42444,0.23937696,87.87891,15,378,2,10,523.77313,6.2509456,7.733228,0.09824561,-0.50998825
0,0,2.4048436,8840.126,247.34898,0.21131843,101.30993,-38,830,4,30,388.3795,11.679504,5.5598655,0.09211514,-0.41541463
0,9.19E-05,1.1255149,4718.1997,1669.374,0.1185424,108.43495,-5,356,1,10,512.27106,8.745848,7.8067074,-0.013297098,-0.5656869
0,3.09E-04,0.86193484,1852.0724,680.5717,0.037528016,240.9454,-7,231,8,30,754.58673,9.47846,7.525004,0.14541532,-0.5591419
0,3.77E-05,0.4738338,2461.397,1384.5447,0.21674037,114.48914,3,557,1,10,640.65985,40.393417,7.429634,-0.1476265,-0.59112823
0,3.57E-04,2.6286883,21.499998,398.55655,0.21879828,185.71059,21,232,64,10,322.67645,4.6584816,7.9165087,-0.097640514,-0.54983747
0,2.17E-04,2.9368284,1390.3818,570.99005,0.23183113,347.94922,-5,815,32,30,429.9561,20.251095,7.400714,0.03747341,-0.50550294
0,2.89E-04,5.348268,2394.8926,21.499998,0.17713276,165.96376,-12,562,16,10,280.64203,1.9147184,11.859108,0.023541048,-0.49575758
0,2.71E-04,2.9942899,1920.0751,553.67114,0.3899712,137.79271,3,1002,2,10,263.07513,13.243268,7.8632517,-0.26652807,-0.68753463
0,2.81E-04,5.5095334,29.369543,207.17804,0.31675023,348.69006,-15,578,4,30,287.75714,2.367454,6.070864,-0.21166033,-0.56422144
0,2.84E-04,6.2991204,2700.8691,171.99998,0.33196908,199.69862,-25,694,4,10,297.83542,19.228264,7.326452,-0.048483677,-0.55797935
0,1.78E-04,0.70499474,3087.5847,2406.3652,0.33867016,343.1786,14,390,64,10,1106.4053,10.32141,8.004151,-0.30171221,-0.6882759
0,1.44E-04,0.21388808,3567.248,2028.098,0.3250649,150.12401,-39,678,16,10,861.14685,23.724834,7.1021957,-0.30016196,-0.6626395
0,2.18E-04,1.8153073,1014.8664,826.3579,0.3437349,333.8247,8,514,64,10,701.291,14.923641,7.4570255,-0.21249741,-0.6591166
0,4.00E-04,11.344999,100.44561,0,0.08742071,14.0362425,-2,7,1,50,1126.382,1.9147184,7.8946605,0.20351018,-0.07030336
0,9.00E-05,3.6019132,3952.9546,150.49998,0.17404719,143.1301,-6,333,32,40,495.42404,2.3215306,7.8234043,0.14790675,-0.33372572
0,3.62E-04,4.842468,647.5495,110.97417,0.15694404,125.53768,-4,68,16,40,1005.763,1.9973403,6.765579,0.28231707,-0.44129804
0,1.95E-04,1.0330256,597.44763,129.74591,0.3999501,168.69006,-19,249,16,10,346.827,3.548659,5.5788097,-0.31415713,-0.69595957
0,1.83E-06,8.223649,6202.979,0,0.25080892,274.76364,12,776,4,40,316.46255,5.5763736,8.015867,-0.057017542,-0.5548387
0,1.79E-04,5.02009,140.61954,60.811176,0.30991778,341.56506,8,463,16,10,390.06552,0.7344942,7.490114,-0.10663557,-0.6425425
0,4.27E-04,3.0814397,183.20183,178.96527,0.2880398,229.08562,-3,393,4,10,292.76877,9.1428585,7.0303955,-0.15480837,-0.6950646
0,3.53E-04,4.161278,1742.4747,60.811176,0.3162248,121.75948,9,549,2,10,313.79065,5.71784,7.1927457,-0.03871215,-0.6286058
0,0,1.1921779,6838.1016,152.02794,0.28834343,142.52382,28,531,4,10,821.5216,17.040493,7.8208265,0.082791865,-0.58092487
0,7.25E-05,1.5135226,4312.1553,124.57483,0.4666018,149.03624,-13,392,1,10,301.9059,1.3541625,5.8686996,-0.3284345,-0.7918552
0,4.88E-04,2.0354953,368.9514,198.35855,0.28403425,348.69006,21,342,64,10,300.0507,5.901052,8.247352,-0.2280665,-0.6961294
0,2.96E-04,1.6319803,162.87154,30.405588,0.46200228,351.8699,-6,207,8,10,529.5483,1.6420193,8.377546,-0.3372831,-0.72709054
0,5.63E-05,0,1558.8734,9063.0205,0.44063252,118.20163,-26,462,4,10,680.5189,17.609928,7.4699435,-0.3512257,-0.7285753
0,8.51E-05,5.493296,3031.4438,919.25836,0.43523288,202.23499,-10,236,4,10,1288.6838,34.85248,7.4413,-0.3240853,-0.68567026
0,8.13E-06,1.1741797,3487.8792,376.65152,0.114598885,183.81407,-4,704,4,30,412.57825,10.361364,8.14282,0.06906206,-0.48714125
0,7.28E-05,0.30419195,2801.4631,2450.9026,0.35461256,268.22855,30,267,32,10,1094.05,21.476229,7.7634816,-0.35762677,-0.7041618
0,1.49E-04,2.8849823,1612.4999,716.9621,0.26833886,354.80557,2,258,16,40,493.70743,2.5639057,6.980199,0.044842426,-0.5600907
0,1.16E-04,2.0735745,2457.793,1980.4434,0.41260278,160.46335,-34,497,2,10,980.5865,7.595757,5.7172,-0.28315243,-0.6885577
0,1.85E-04,5.9215474,4136.6836,42.999996,0.16796279,207.47443,-9,731,1,30,210.95319,6.5169425,7.236884,0.12477478,-0.47308567
0,1.59E-04,1.5242742,490.81287,198.35837,0.4139797,191.30994,3,246,16,30,1057.1182,2.367454,7.490489,-0.28383884,-0.74201477
0,8.95E-05,0.053175237,4059.442,5184.9805,0.24197903,8.130101,1,446,64,40,742.5115,4.915313,7.8083067,0.10088394,-0.56829226
0,0,0.90561765,7405.5713,321.5704,0.2824164,241.69925,15,236,1,10,304.23343,3.4254887,9.070544,-0.09573422,-0.6435206
0,4.80E-05,0.27586335,2418.6895,4366.2725,0.39722934,34.315086,-26,602,64,10,695.6395,17.182983,7.4244723,-0.3465681,-0.698455
0,1.82E-04,0.94008344,3779.531,56.576008,0.119616814,254.74489,-9,309,16,30,715.4409,5.2817907,6.398556,0.09933775,-0.27829996
0,1.94E-04,2.1178958,3515.4197,1116.5402,0.44387943,155.85446,-4,740,1,10,741.34216,14.449621,7.2451363,-0.20399429,-0.6462939
0,1.79E-04,2.728539,878.3198,125.07517,0.19097596,270,-7,153,8,40,804.84937,2.7851665,6.665431,0.11495561,-0.4008287
0,4.02E-04,2.3676517,113.47326,30.38851,0.14606458,324.4623,11,207,8,40,585.0358,1.9973403,8.065762,0.046360016,-0.3876153
0,3.29E-04,5.134969,343.99997,30.405588,0.22968821,290.55603,-11,611,64,10,286.37363,3.9628742,7.2159805,-0.09218107,-0.6232416
0,1.15E-04,0.92183954,112.15455,139.31558,0.43919283,325.00797,-18,392,16,10,762.90717,11.196627,7.328785,-0.32868218,-0.7356962
0,1.95E-04,0.065821216,1516.3057,2439.9172,0.40204316,11.056413,20,472,64,10,815.5503,19.76707,7.6692758,-0.29952788,-0.7462406
0,2.66E-04,1.0717223,1129.0688,2169.046,0.20979762,213.69006,7,457,16,10,513.71423,1.6745193,8.044681,0.09166667,-0.47887757
0,2.69E-04,1.8705502,3132.5327,638.725,0.23766145,146.30994,-9,218,4,40,633.9381,3.346183,6.412503,-0.009944428,-0.50097805
0,2.79E-04,1.5303028,900.61224,152.02794,0.23853198,250.34618,-13,222,16,30,490.35156,6.8730288,6.21012,-0.014488356,-0.5048948
0,1.03E-04,0.7540703,1584.0527,1622.6884,0.45358095,111.37062,-8,264,8,10,1065.5565,11.324008,7.0066905,-0.33933687,-0.77008384
0,1.70E-04,1.9659979,554.941,547.0074,0.17855158,163.0725,-1,186,4,10,320.34418,5.5668116,7.2520595,-0.007528231,-0.5783784
0,1.31E-04,4.4773083,2806.6003,334.88693,0.11739466,135,8,267,4,40,482.58444,3.6086526,8.152115,0.18061441,-0.37878788
0,2.54E-04,0.7140424,709.49994,915.2649,0.26732826,294.77515,10,368,64,30,733.98346,6.621851,8.409323,0.07433975,-0.5145372
0,1.37E-04,4.493812,278.6858,182.43353,0.32372224,81.3045,39,53,1,30,1252.8191,19.218632,8.114651,0.025839793,-0.3768546
0,1.74E-04,2.1347485,1737.8453,255.75345,0.19107595,270,9,296,64,30,490.30035,2.3215306,8.754321,0.094450004,-0.5010846
0,5.40E-04,9.91901,657.2088,0,0.19535246,303.69006,-11,8,16,50,1083.7649,1.6745193,11.859108,-0.120485246,-0.5098452
0,1.58E-04,3.690452,3978.9368,21.499998,0.37145892,282.17145,-1,84,64,10,1087.2819,11.942688,7.717035,-0.1495308,-0.7253521
0,1.23E-04,1.8452072,3319.5457,211.02396,0.44934118,178.8767,0,902,16,10,265.30084,11.683872,7.293297,-0.41881764,-0.72121215
0,1.05E-04,0.661161,4062.4717,3831.6511,0.40728563,166.8908,-16,173,4,10,1072.224,16.902182,7.087511,-0.35453025,-0.7582622
0,1.23E-04,8.847235,472.99997,42.999996,0.30722848,262.5686,4,748,16,40,226.55159,5.371903,6.76468,-0.11690714,-0.49789134
0,2.65E-04,0.08759671,1891.1458,4730.8403,0.34241712,323.47113,-24,576,32,10,678.1708,15.239652,7.0348296,-0.24112663,-0.690053
0,2.86E-04,2.7900522,321.2167,469.31024,0.28642592,140.71059,8,217,2,10,325.11197,3.2976756,7.8225374,0.06378088,-0.5322884
0,7.39E-05,8.682467,3328.1646,30.405588,0.20317318,191.30994,8,24,8,30,979.83813,1.1842326,9.072458,0.055992298,-0.41680712
0,2.51E-04,1.8008581,1650.0255,121.62235,0.30936113,284.30026,2,436,32,10,707.64655,12.044478,7.8151655,-0.1462766,-0.6264151
0,1.18E-04,6.860655,322.49997,60.811176,0.20113035,119.0546,10,672,1,10,365.15256,4.771878,7.806944,-0.01200453,-0.5375086
0,1.26E-04,0.8818655,1425.0203,1608.1469,0.12907843,109.798874,-2,179,2,40,653.9052,6.1481314,6.93223,0.26665142,-0.28519857
0,5.02E-05,0.95918787,2285.8274,2470.044,0.32071766,263.65982,-24,534,16,10,869.5672,27.201092,6.845536,-0.18113612,-0.72619045
0,2.45E-04,1.8903702,2265.5127,163.60626,0.19558455,165.96376,10,274,8,10,301.05557,5.727144,7.7761383,-0.04207186,-0.58025455
0,3.83E-04,1.9586143,1522.7379,0,0.23703629,116.56505,-6,372,2,30,621.77527,1.0386748,7.8660183,0.018096514,-0.55231786
0,1.96E-04,0.056582183,1787.449,4839.6743,0.46334797,145.7843,-9,722,8,10,828.7044,6.9875455,7.575044,-0.3616248,-0.7274207
0,3.42E-04,5.8299756,2449.0369,121.62235,0.13252273,315,0,174,128,40,537.32043,0.6569588,8.156663,0.17943092,-0.34623173
0,2.85E-04,1.2871013,2579.9998,105.22559,0.3468907,33.690067,2,188,4,10,366.70084,1.6745193,7.4808927,-0.0627566,-0.59366757
0,2.70E-06,6.9894686,6161.0493,30.405588,0.29359177,167.73523,-19,716,64,10,367.95175,5.450723,6.310492,-0.028201573,-0.61627907
0,1.07E-04,2.2212567,4356.016,1405.4026,0.3813337,330.1729,-9,1167,32,10,238.60199,19.314661,6.9786325,-0.35530382,-0.74613005
0,2.89E-04,2.43261,601.99994,21.499998,0.14094052,90,-3,138,4,40,813.15485,0.4645502,7.37515,0.16899225,-0.42312333
0,2.37E-04,2.4434867,163.21848,30.405588,0.09420806,315,-6,173,4,50,609.32007,1.3137449,11.859108,0.09055059,-0.130894
0,4.42E-04,3.5590892,330.90326,30.405588,0.35738516,135,-3,454,128,10,277.42218,0.6569588,7.1711183,-0.23242366,-0.7253231
0,3.09E-04,5.749988,760.1397,212.83913,0.3586775,101.30993,1,57,1,10,1051.7252,15.041845,7.9914002,-0.07638682,-0.596455
0,2.92E-04,5.82676,155.63524,257.99997,0.12829405,329.03625,-2,574,16,40,291.62396,1.3541625,11.859108,0.031847134,-0.36690646
0,4.61E-04,3.1020155,743.2141,105.22559,0.37105492,205.34618,3,415,8,10,285.0601,4.8716373,7.4330297,-0.22701149,-0.72547036
0,2.02E-04,2.9231641,480.0472,192.653,0.19371565,128.54118,-6,412,1,10,437.01962,17.003935,7.5753284,0.033407573,-0.437615
0,2.59E-04,1.9332062,3767.2388,1129.8634,0.37810436,288.43494,55,555,64,10,723.43115,15.7506275,7.872477,-0.27515233,-0.70798415
0,1.12E-04,4.0145693,360.7303,354.43433,0.29563445,11.309932,-17,674,64,30,320.93027,8.233659,7.593031,-0.019970775,-0.6228365
0,7.45E-06,6.943976,5543.7173,0,0.20332664,251.56505,-30,760,16,40,362.36,2.2025177,11.859108,0.12227956,-0.5623003
0,1.97E-04,3.7054892,1922.1553,42.999996,0.39380497,180,-7,576,2,10,310.08127,6.017067,6.917232,-0.1954717,-0.65690374
0,1.84E-04,1.4003568,85.99999,214.92514,0.27401343,219.80557,-10,279,8,10,314.27844,7.218233,6.617031,-0.2918919,-0.6837338
0,3.05E-04,2.2812612,972.9788,71.47445,0.3757307,90,6,408,64,40,707.149,1.8575904,8.375547,-0.13930605,-0.58653843
0,1.16E-04,7.3603206,1478.4303,248.70006,0.19997089,306.3268,24,38,16,10,950.8958,18.889793,7.8133774,0.035467528,-0.57278055
0,1.30E-04,1.3944275,3687.8215,2019.3948,0.4311284,323.74615,-12,268,32,10,922.7677,20.658892,7.530676,-0.23892894,-0.7488007
0,2.63E-04,3.4596922,227.42166,129.74591,0.19698538,45,-5,264,32,40,355.94864,2.9538245,7.029167,0.13516857,-0.48210973
0,1.39E-04,0,762.6987,7518.9995,0.44658935,181.50743,10,718,2,10,761.448,17.130072,7.719094,-0.37286302,-0.7118187
0,1.04E-04,0.6281658,2148.5686,2442.0852,0.3891,238.89717,3,311,8,10,1067.2611,29.80838,7.434742,-0.26829734,-0.70397943
0,1.30E-04,0,964.93176,6504.4263,0.5030046,139.82077,-40,942,2,10,253.62982,25.526953,7.181763,-0.41997492,-0.7755715
0,3.09E-04,2.2161236,84.1935,360.64407,0.14003105,149.03624,6,186,1,30,616.6825,4.0564528,7.294609,-0.012298632,-0.4720403
0,2.20E-04,8.775679,4286.1743,100.44561,0.16765478,306.8699,13,687,32,40,274.46524,6.934349,8.549288,0.10452218,-0.494482
0,9.16E-05,0,2508.055,11880.43,0.49761033,26.56505,-4,652,32,10,689.00415,9.267424,7.5260487,-0.3797706,-0.7619175
0,1.71E-04,2.5910013,169.48521,85.99999,0.2773216,319.2364,-5,384,32,10,448.074,17.246763,7.929568,-0.07807661,-0.6006776
0,2.61E-05,8.076144,5245.5894,171.99998,0.5016498,165.96376,0,733,4,10,325.51562,3.8251698,7.4564567,-0.31937698,-0.76123405
0,2.18E-04,0.23192409,1086.5521,997.6474,0.37423304,225,-6,547,8,10,787.57837,0.9853842,7.129092,-0.2568282,-0.74655646
0,1.40E-04,0.24933897,1662.4302,29.369543,0.21096438,133.72697,-4,356,1,10,709.50366,27.299355,7.675317,-0.12025875,-0.65652174
0,2.34E-04,2.5852637,5148.6846,2934.8413,0.19564264,186.60484,-20,1083,2,30,292.61053,21.191727,6.675051,0.12068965,-0.46097633
0,1.06E-05,1.9680353,6092.5303,334.4615,0.35092792,97.47156,61,561,1,10,655.60706,26.511393,8.085941,-0.17319098,-0.7160208
0,1.29E-04,4.94212,1078.7662,112.15455,0.3359817,198.43495,4,654,64,10,285.2606,1.4687471,8.988627,-0.024487095,-0.5563003
0,9.79E-05,2.2549198,3640.3027,29.369543,0.14841852,66.80141,-10,380,8,40,319.73798,3.5335,11.859108,0.0968572,-0.45816025
0,2.55E-04,4.305411,3381.0144,129.74591,0.1744357,110.22486,26,521,4,40,423.04947,4.6927934,8.782264,0.052506533,-0.4232691
0,2.20E-04,0.9352021,1374.4535,3158.944,0.30729556,123.31063,-46,529,1,30,306.29712,9.636182,11.859108,-0.07625708,-0.6325294
0,1.61E-04,0.90365434,4387.5938,2584.0847,0.20254776,77.73523,-9,410,1,10,489.88425,5.450723,6.763069,0.038806535,-0.4968387
0,9.26E-05,1.1649697,4243.746,1804.7047,0.12914121,359.46454,-12,351,64,30,606.48676,23.451332,7.4761677,0.020992678,-0.504
0,1.43E-04,1.1151159,2297.8152,1128.9781,0.17751276,145.0975,3,429,2,10,463.83362,23.031096,8.011079,-0.07275119,-0.5880767
0,1.00E-04,5.745361,3750.4944,29.369543,0.1338111,270,-7,366,8,40,449.92807,0.9290393,6.6626763,0.12384536,-0.41687414
0,2.33E-04,1.4188753,1240.7571,1220.4365,0.18371364,190.30484,12,238,2,10,867.1339,5.1797853,8.927573,0.13794212,-0.48039758
0,6.10E-05,0.86786455,2191.3699,679.94073,0.15700608,285.25513,-3,305,64,30,697.8113,7.8948574,7.9585867,0.13965726,-0.42194468
0,2.38E-04,2.3340385,473.58768,335.56848,0.23910321,236.30994,-31,494,16,30,680.912,19.331402,7.3888702,0.07134424,-0.52309823
0,2.02E-04,2.791545,421.61377,518.3719,0.14441583,68.498566,11,438,2,30,441.5947,8.182497,7.4233637,0.039341263,-0.34918085
0,3.40E-04,2.261549,956.11487,425.67825,0.06513863,135,0,129,32,40,834.35223,1.6420193,7.492177,0.16862796,-0.3675787
0,1.34E-04,0.15292357,3333.53,3424.2312,0.34155655,180,-6,936,16,10,793.9856,11.904265,7.1121383,-0.31865472,-0.738437
0,1.67E-04,1.6355425,3149.4807,81.66979,0.18165563,239.03624,-4,184,4,10,363.35934,1.3541625,7.130516,0.17177737,-0.43361065
0,8.03E-05,15.677396,4542.3086,30.405588,0.2121458,45,16,748,8,10,283.3678,0.9853842,9.206072,0.05027377,-0.5387097
0,7.35E-06,1.733183,3763.8354,747.42773,0.4342599,135,-4,272,8,10,300.9786,1.9701859,7.4563046,-0.2878503,-0.7449958
0,2.44E-04,1.0705875,555.64905,514.6868,0.20664433,220.55261,-3,298,8,10,820.46857,27.364061,8.050324,0.033854682,-0.5641026
0,1.46E-04,4.6285305,680.50494,257.03857,0.35946447,239.03624,-2,18,4,10,943.8274,5.4015985,8.450008,-0.18131459,-0.6730679
0,4.39E-04,2.0800292,60.811176,240.99713,0.087489165,102.52881,-11,189,16,30,389.65915,4.275084,6.5788717,0.08639947,-0.41490716
0,2.44E-04,4.2335467,776.5738,151.73618,0.17784224,106.69924,3,435,1,30,685.5517,4.8386173,7.939292,0.07321275,-0.5103874
0,3.38E-04,6.4247675,493.20166,60.811176,0.3048436,303.40784,28,12,8,10,1061.3246,12.8577385,7.8950677,-0.016936323,-0.54736537
0,2.82E-04,5.332818,1030.8948,265.74655,0.27966928,180,6,163,16,40,593.73175,0.4645502,8.51645,-0.18513988,-0.5356577
0,9.08E-06,0,5943.6694,7660.915,0.34227824,295.42688,13,597,8,10,669.43677,15.313444,8.081612,-0.38098747,-0.7351852
0,1.03E-04,1.452607,3826.2913,237.8631,0.37440836,347.00537,2,231,64,10,339.80988,6.1740007,7.8797803,-0.22920588,-0.68698347
0,2.56E-04,0.10522798,3452.8464,5379.663,0.40584406,77.39984,23,734,1,10,782.0997,19.448053,7.8517227,-0.33559322,-0.71517414
0,9.03E-05,1.7384857,4485.2705,1252.0682,0.38586625,346.84906,-16,411,32,10,923.6527,24.011374,7.1925616,-0.29034713,-0.6668305
0,8.13E-06,2.4551408,5038.5986,188.9699,0.20502421,240.25513,-4,770,16,10,391.97043,7.448564,7.2609367,0.09971634,-0.52645206
0,1.20E-05,4.8216286,5793.4434,60.811176,0.5097748,90,17,773,2,10,390.55804,1.3934064,7.931003,-0.339895,-0.8026926
0,3.16E-04,1.0700517,1274.1144,1990.712,0.15508178,180,0,391,4,10,576.5079,5.5572324,7.469114,0.13814351,-0.43291473
0,1.26E-04,0.66169465,1457.0575,3011.067,0.21954425,132.06433,-5,276,2,10,555.7772,12.619969,8.220807,0.030749243,-0.47043365
0,4.27E-05,0.53153026,4320.5986,3495.7432,0.43764317,350.6398,-13,700,64,10,912.98456,20.50063,7.8764863,-0.36248264,-0.73949367
0,1.95E-04,0.3369926,2797.0752,7878.255,0.45385015,152.44719,22,1257,32,10,539.5913,11.878573,7.656398,-0.34910995,-0.7403755
0,6.20E-06,0.23498626,5659.3135,3558.828,0.4974216,38.29016,10,985,128,10,837.6352,5.60496,8.004508,-0.43615353,-0.7878825
0,3.24E-04,0.80280375,727.0224,121.62235,0.089424156,180,1,190,2,40,663.2003,1.8575904,7.7221346,0.22800577,-0.30902624
