flood,den_riv,den_road,dis_riv,dis_road,ndvi,aspect,curvature,dem,flow_dir,lulc,rainfall,slope,twi
1,0.5564024390243902,0.6331441357430574,0.05762214751792033,0.01358181798656158,0.18803260804645552,0.9963597806319591,0.5131578947368421,0.013888888888888888,0.5,0.7142857142857143,0.8119804902621579,0.17742539582625555,0.37977062418262675
1,0.4512195121951219,0.10288628395986513,0.11517123868962906,0.036285075443849124,0.5898100577939951,0.34591494075949886,0.375,0.36419753086419754,0.0625,0.2857142857142857,0.2457469653718903,0.0414552524734414,0.7039172490744624
1,0.18597560975609756,0.3103599329982832,0.32752410594210657,0.00679090899328079,0.5141973014698988,0.45843297096574326,0.47368421052631576,0.24459876543209877,0.015625,0.0,0.253982361844015,0.2309544646841836,0.24858302902387402
1,0.2942073170731707,0.06058298357309836,0.08994459264711643,0.031515617355291244,0.5120890719436019,0.9625461356060155,0.375,0.17746913580246915,1.0,0.0,0.126699247725256,0.09469785138504128,0.2491276840357321
1,0.19664634146341461,0.27192245571462936,0.13902940941257885,0.005643913275975941,0.3562408643464121,0.0027741979835242602,0.4342105263157895,0.33719135802469136,0.0078125,0.2857142857142857,0.42093809001111493,0.03449587837542934,1.0
1,0.0,0.2679517273158662,0.8217595705649637,0.0033954545756044625,0.3136167583107812,0.02036314307088292,0.4473684210526316,0.33024691358024694,0.03125,0.42857142857142855,0.24989936429887175,0.05204913711558495,0.4031844154775223
1,0.28048780487804875,0.091957747362096,0.2739881461437021,0.05332874209925026,0.374394611740242,0.3383516170550368,0.4934210526315789,0.15123456790123457,0.0625,0.2857142857142857,0.13748913824004677,0.10042361110475005,0.3253252358111443
1,0.11707317073170731,0.0,0.5049573045737639,0.5864083730970056,0.7045338043068575,0.3772909257592994,0.5131578947368421,0.3140432098765432,0.0078125,0.0,0.4032446199786279,0.00813227066182591,0.607015566235288
1,0.6661585365853658,0.7871582954558572,0.15484165072660566,0.007131850567135725,0.32989228009943516,0.9503432986778673,0.45394736842105265,0.0023148148148148147,0.03125,0.42857142857142855,0.8575689158125004,0.018183512427284873,0.4938873289424481
1,0.0,0.08923217267948527,0.6577467676494014,0.019207590847369723,0.7498375994923313,0.672436573095373,0.46710526315789475,0.3611111111111111,0.03125,0.0,0.5811567816408831,0.14361302981621982,0.3366741697778353
